country,iso3,year,g_whoregion,screen_data_available,newinc_con,newinc_con_screen,newinc_con_tb,prevtx_data_available,newinc_con_prevtx,newinc_con04_prevtx,newinc_con_prevtx_cmplt,country_notifications,g_whoregion_notifications,c_newinc,new_labconf,new_clindx,new_ep,country_drug_resistance,g_whoregion_drug_resistance,r_rlt_new,rr_new,dst_rlt_new,mdr_new,r_rlt_ret,rr_ret,dst_rlt_ret,mdr_ret,country_outcomes,g_whoregion_outcomes,newrel_coh,newrel_succ,newrel_fail,newrel_died,newrel_lost,c_new_tsr,rel_with_new_flg,contact_screening_rate,tpt_start_rate,tpt_completion_rate,rr_rate_new,mdr_rate_new,treatment_success_rate,treatment_death_rate,unsuccessful_rate,contact_screening_rate_edge_flag,tpt_start_rate_edge_flag,tpt_completion_rate_edge_flag,c_newinc_next_year,rr_rate_new_next_year,mdr_rate_new_next_year,c_new_tsr_next_year,newrel_coh_next_year,treatment_success_rate_next_year,treatment_death_rate_next_year,unsuccessful_rate_next_year,c_newinc_percent_change_next_year,low_c_newinc_flag,case_change_direction,temporal_analysis_cohort_flag
Singapore,SGP,2023,WPR,1.0,1930.0,1701.0,32.0,1.0,203.0,15.0,171.0,Singapore,WPR,2113.0,1032.0,723.0,263.0,Singapore,WPR,900.0,14.0,900.0,11.0,40.0,1.0,40.0,1.0,Singapore,WPR,2044.0,1522.0,7.0,153.0,0.0,74.0,1.0,0.8813471502590674,0.10518134715025906,0.8423645320197044,0.015555555555555555,0.012222222222222223,0.7446183953033269,0.074853228962818,0.07827788649706457,False,False,False,2238.0,0.01834862385321101,0.014271151885830785,,,,,,5.915759583530526,False,Anstieg,True
Singapore,SGP,2024,WPR,1.0,3081.0,2876.0,22.0,1.0,350.0,43.0,,Singapore,WPR,2238.0,1171.0,671.0,278.0,Singapore,WPR,981.0,18.0,981.0,14.0,44.0,4.0,44.0,0.0,,,,,,,,,,0.9334631613112626,0.11359948068808828,,0.01834862385321101,0.014271151885830785,,,,False,False,False,,,,,,,,,,False,,True
Solomon Islands,SLB,2020,WPR,60.0,625.0,522.0,,0.0,,,,Solomon Islands,WPR,321.0,160.0,66.0,86.0,Solomon Islands,WPR,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,Solomon Islands,WPR,324.0,297.0,4.0,16.0,4.0,92.0,1.0,0.8352,,,0.0,,0.9166666666666666,0.04938271604938271,0.07407407407407407,False,False,False,370.0,0.015151515151515152,,96.0,370.0,0.9567567567567568,0.03783783783783784,0.043243243243243246,15.264797507788161,False,Anstieg,False
Solomon Islands,SLB,2021,WPR,60.0,707.0,471.0,,0.0,,,,Solomon Islands,WPR,370.0,145.0,98.0,119.0,Solomon Islands,WPR,66.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,Solomon Islands,WPR,370.0,354.0,1.0,14.0,1.0,96.0,1.0,0.6661951909476662,,,0.015151515151515152,,0.9567567567567568,0.03783783783783784,0.043243243243243246,False,False,False,342.0,,,94.0,135.0,0.9407407407407408,0.02962962962962963,0.05925925925925926,-7.567567567567568,False,Rückgang,False
Solomon Islands,SLB,2022,WPR,60.0,508.0,409.0,17.0,0.0,,,,Solomon Islands,WPR,342.0,173.0,64.0,94.0,Solomon Islands,WPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Solomon Islands,WPR,135.0,127.0,1.0,4.0,3.0,94.0,1.0,0.8051181102362205,,,,,0.9407407407407408,0.02962962962962963,0.05925925925925926,False,False,False,350.0,,,92.0,281.0,0.9217081850533808,0.046263345195729534,0.07829181494661921,2.3391812865497075,False,Anstieg,False
Solomon Islands,SLB,2023,WPR,1.0,2.0,2.0,2.0,66.0,,,,Solomon Islands,WPR,350.0,182.0,42.0,115.0,Solomon Islands,WPR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Solomon Islands,WPR,281.0,259.0,4.0,13.0,5.0,92.0,1.0,1.0,,,,,0.9217081850533808,0.046263345195729534,0.07829181494661921,True,False,False,453.0,,,,,,,,29.428571428571427,False,Anstieg,False
Solomon Islands,SLB,2024,WPR,1.0,383.0,278.0,0.0,66.0,,,,Solomon Islands,WPR,453.0,256.0,53.0,129.0,Solomon Islands,WPR,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,0.7258485639686684,,,,,,,,False,False,False,,,,,,,,,,False,,False
El Salvador,SLV,2020,AMR,60.0,13328.0,13328.0,,60.0,352.0,155.0,,El Salvador,AMR,2042.0,1318.0,215.0,259.0,El Salvador,AMR,521.0,1.0,521.0,1.0,59.0,1.0,59.0,1.0,El Salvador,AMR,2042.0,1816.0,4.0,118.0,85.0,89.0,1.0,1.0,0.026410564225690276,,0.0019193857965451055,0.0019193857965451055,0.8893241919686582,0.05778648383937316,0.10137120470127327,True,False,False,,,,,,,,,,False,,False
El Salvador,SLV,2022,AMR,60.0,16701.0,16617.0,246.0,60.0,536.0,284.0,,El Salvador,AMR,2531.0,1589.0,291.0,370.0,El Salvador,AMR,870.0,10.0,870.0,1.0,240.0,7.0,240.0,1.0,El Salvador,AMR,2517.0,2170.0,7.0,199.0,100.0,86.0,1.0,0.9949703610562242,0.03209388659361715,,0.011494252873563218,0.0011494252873563218,0.8621374652363926,0.07906237584425904,0.12157330154946365,False,False,False,4265.0,0.04526748971193416,0.00411522633744856,90.0,4265.0,0.9045720984759672,0.050175849941383355,0.08206330597889801,68.51047016989332,False,Anstieg,False
El Salvador,SLV,2023,AMR,1.0,15936.0,15936.0,588.0,1.0,970.0,370.0,,El Salvador,AMR,4265.0,2815.0,447.0,511.0,El Salvador,AMR,486.0,22.0,486.0,2.0,35.0,13.0,35.0,1.0,El Salvador,AMR,4265.0,3858.0,5.0,214.0,131.0,90.0,1.0,1.0,0.06086847389558233,,0.04526748971193416,0.00411522633744856,0.9045720984759672,0.050175849941383355,0.08206330597889801,True,False,False,5796.0,0.018018018018018018,0.00032175032175032174,,,,,,35.8968347010551,False,Anstieg,False
El Salvador,SLV,2024,AMR,1.0,36803.0,36803.0,1912.0,1.0,14192.0,369.0,,El Salvador,AMR,5796.0,3695.0,754.0,574.0,El Salvador,AMR,3108.0,56.0,3108.0,1.0,787.0,25.0,787.0,3.0,,,,,,,,,,1.0,0.3856207374398826,,0.018018018018018018,0.00032175032175032174,,,,True,False,False,,,,,,,,,,False,,False
Somalia,SOM,2020,EMR,60.0,753.0,753.0,,60.0,753.0,753.0,753.0,Somalia,EMR,17203.0,8371.0,4316.0,4467.0,Somalia,EMR,5311.0,315.0,141.0,88.0,41.0,0.0,0.0,0.0,Somalia,EMR,16888.0,15122.0,64.0,431.0,168.0,90.0,1.0,1.0,1.0,1.0,0.05931086424402184,0.624113475177305,0.8954287067740407,0.025521080056845096,0.0392586451918522,True,True,True,,,,,,,,,,False,,False
Somalia,SOM,2022,EMR,60.0,6152.0,888.0,148.0,60.0,4472.0,2264.0,,Somalia,EMR,18458.0,9130.0,4462.0,4776.0,Somalia,EMR,6597.0,256.0,204.0,116.0,90.0,80.0,,,Somalia,EMR,18458.0,16758.0,94.0,439.0,264.0,91.0,1.0,0.14434330299089726,0.7269180754226268,,0.03880551765954222,0.5686274509803921,0.907899013977679,0.02378372521399935,0.04317910932928811,False,False,False,,,,,,,,,,False,,False
Somalia,SOM,2024,EMR,1.0,8566.0,8566.0,518.0,1.0,3759.0,662.0,,Somalia,EMR,18349.0,8936.0,4473.0,4739.0,Somalia,EMR,8064.0,409.0,509.0,281.0,107.0,10.0,10.0,10.0,,,,,,,,,,1.0,0.43882792435208967,,0.05071924603174603,0.5520628683693517,,,,True,False,False,,,,,,,,,,False,,False
Serbia,SRB,2022,EUR,60.0,257.0,202.0,20.0,0.0,,,,Serbia,EUR,1074.0,552.0,293.0,171.0,Serbia,EUR,125.0,2.0,125.0,2.0,10.0,0.0,10.0,0.0,Serbia,EUR,1047.0,880.0,8.0,42.0,58.0,84.0,1.0,0.7859922178988327,,,0.016,0.016,0.8404966571155683,0.04011461318051576,0.10315186246418338,False,False,False,1014.0,0.03333333333333333,,74.0,475.0,0.7410526315789474,0.035789473684210524,0.06315789473684211,-5.58659217877095,False,Rückgang,False
Serbia,SRB,2023,EUR,1.0,745.0,561.0,15.0,66.0,,,,Serbia,EUR,1014.0,504.0,296.0,161.0,Serbia,EUR,90.0,3.0,3.0,3.0,7.0,0.0,4.0,0.0,Serbia,EUR,475.0,352.0,10.0,17.0,3.0,74.0,1.0,0.7530201342281879,,,0.03333333333333333,,0.7410526315789474,0.035789473684210524,0.06315789473684211,False,False,False,443.0,0.23170731707317074,0.036585365853658534,,,,,,-56.31163708086785,False,Rückgang,False
Serbia,SRB,2024,EUR,1.0,276.0,249.0,6.0,66.0,,,,Serbia,EUR,443.0,335.0,30.0,26.0,Serbia,EUR,82.0,19.0,82.0,3.0,12.0,0.0,12.0,0.0,,,,,,,,,,0.9021739130434783,,,0.23170731707317074,0.036585365853658534,,,,False,False,False,,,,,,,,,,False,,False
Sao Tome and Principe,STP,2019,AFR,60.0,203.0,10.0,,60.0,0.0,0.0,,Sao Tome and Principe,AFR,140.0,41.0,60.0,27.0,Sao Tome and Principe,AFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sao Tome and Principe,AFR,142.0,100.0,0.0,18.0,24.0,70.0,1.0,0.04926108374384237,0.0,,,,0.704225352112676,0.1267605633802817,0.29577464788732394,False,True,False,,,,,,,,,,False,,False
Sao Tome and Principe,STP,2021,AFR,60.0,127.0,0.0,,60.0,15.0,11.0,,Sao Tome and Principe,AFR,82.0,42.0,12.0,25.0,Sao Tome and Principe,AFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sao Tome and Principe,AFR,82.0,57.0,1.0,9.0,15.0,70.0,1.0,0.0,0.11811023622047244,,,,0.6951219512195121,0.10975609756097561,0.3048780487804878,True,False,False,123.0,0.034482758620689655,,79.0,125.0,0.792,0.088,0.2,50.0,False,Anstieg,False
Sao Tome and Principe,STP,2022,AFR,60.0,95.0,0.0,0.0,60.0,13.0,13.0,13.0,Sao Tome and Principe,AFR,123.0,87.0,12.0,22.0,Sao Tome and Principe,AFR,87.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,Sao Tome and Principe,AFR,125.0,99.0,2.0,11.0,12.0,79.0,1.0,0.0,0.1368421052631579,1.0,0.034482758620689655,,0.792,0.088,0.2,True,False,True,105.0,,0.0,70.0,105.0,0.7047619047619048,0.0761904761904762,0.2761904761904762,-14.634146341463413,False,Rückgang,False
Sao Tome and Principe,STP,2023,AFR,1.0,235.0,127.0,0.0,1.0,7.0,7.0,7.0,Sao Tome and Principe,AFR,105.0,55.0,20.0,28.0,Sao Tome and Principe,AFR,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,Sao Tome and Principe,AFR,105.0,74.0,0.0,8.0,21.0,70.0,1.0,0.5404255319148936,0.029787234042553193,1.0,,0.0,0.7047619047619048,0.0761904761904762,0.2761904761904762,False,False,True,129.0,0.015873015873015872,0.0,,,,,,22.857142857142858,False,Anstieg,False
Sao Tome and Principe,STP,2024,AFR,1.0,668.0,467.0,5.0,1.0,36.0,36.0,,Sao Tome and Principe,AFR,129.0,64.0,42.0,20.0,Sao Tome and Principe,AFR,63.0,1.0,63.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,0.6991017964071856,0.05389221556886228,,0.015873015873015872,0.0,,,,False,False,False,,,,,,,,,,False,,False
Suriname,SUR,2019,AMR,60.0,313.0,312.0,,0.0,,,,Suriname,AMR,133.0,88.0,15.0,22.0,Suriname,AMR,78.0,6.0,0.0,0.0,11.0,6.0,0.0,0.0,Suriname,AMR,133.0,105.0,0.0,14.0,12.0,79.0,1.0,0.9968051118210862,,,0.07692307692307693,,0.7894736842105263,0.10526315789473684,0.19548872180451127,False,False,False,103.0,0.09090909090909091,,75.0,103.0,0.7475728155339806,0.13592233009708737,0.24271844660194175,-22.55639097744361,False,Rückgang,False
Suriname,SUR,2020,AMR,60.0,148.0,144.0,,60.0,30.0,0.0,24.0,Suriname,AMR,103.0,67.0,13.0,13.0,Suriname,AMR,66.0,6.0,0.0,,8.0,5.0,,,Suriname,AMR,103.0,77.0,2.0,14.0,9.0,75.0,1.0,0.972972972972973,0.20270270270270271,0.8,0.09090909090909091,,0.7475728155339806,0.13592233009708737,0.24271844660194175,False,False,False,88.0,0.13432835820895522,0.15254237288135594,72.0,82.0,0.7195121951219512,0.1951219512195122,0.25609756097560976,-14.563106796116504,False,Rückgang,False
Suriname,SUR,2021,AMR,60.0,146.0,140.0,,60.0,12.0,1.0,10.0,Suriname,AMR,88.0,69.0,8.0,7.0,Suriname,AMR,67.0,9.0,59.0,9.0,7.0,1.0,6.0,1.0,Suriname,AMR,82.0,59.0,0.0,16.0,5.0,72.0,1.0,0.958904109589041,0.0821917808219178,0.8333333333333334,0.13432835820895522,0.15254237288135594,0.7195121951219512,0.1951219512195122,0.25609756097560976,False,False,False,124.0,0.05263157894736842,0.05555555555555555,73.0,111.0,0.7297297297297297,0.12612612612612611,0.2702702702702703,40.909090909090914,False,Anstieg,False
Suriname,SUR,2022,AMR,60.0,344.0,343.0,3.0,60.0,72.0,5.0,53.0,Suriname,AMR,124.0,98.0,10.0,12.0,Suriname,AMR,95.0,5.0,36.0,2.0,4.0,2.0,2.0,0.0,Suriname,AMR,111.0,81.0,0.0,14.0,16.0,73.0,1.0,0.997093023255814,0.20930232558139536,0.7361111111111112,0.05263157894736842,0.05555555555555555,0.7297297297297297,0.12612612612612611,0.2702702702702703,False,False,False,120.0,0.14634146341463414,0.012195121951219513,72.0,107.0,0.719626168224299,0.102803738317757,0.2616822429906542,-3.225806451612903,False,Rückgang,False
Suriname,SUR,2023,AMR,1.0,362.0,240.0,5.0,1.0,47.0,1.0,,Suriname,AMR,120.0,85.0,13.0,15.0,Suriname,AMR,82.0,12.0,82.0,1.0,10.0,2.0,10.0,0.0,Suriname,AMR,107.0,77.0,0.0,11.0,17.0,72.0,1.0,0.6629834254143646,0.1298342541436464,,0.14634146341463414,0.012195121951219513,0.719626168224299,0.102803738317757,0.2616822429906542,False,False,False,,,,,,,,,,False,,False
Slovakia,SVK,2019,EUR,60.0,1058.0,26.0,,0.0,,,,Slovakia,EUR,214.0,102.0,45.0,33.0,Slovakia,EUR,79.0,1.0,79.0,1.0,21.0,4.0,21.0,4.0,Slovakia,EUR,209.0,196.0,0.0,7.0,0.0,94.0,1.0,0.024574669187145556,,,0.012658227848101266,0.012658227848101266,0.937799043062201,0.03349282296650718,0.03349282296650718,False,False,False,153.0,0.0,0.0,86.0,152.0,0.8552631578947368,0.07894736842105263,0.09868421052631579,-28.504672897196258,False,Rückgang,False
Slovakia,SVK,2020,EUR,60.0,980.0,28.0,,5.0,,,,Slovakia,EUR,153.0,66.0,49.0,22.0,Slovakia,EUR,51.0,0.0,51.0,0.0,11.0,1.0,11.0,1.0,Slovakia,EUR,152.0,130.0,0.0,12.0,3.0,86.0,1.0,0.02857142857142857,,,0.0,0.0,0.8552631578947368,0.07894736842105263,0.09868421052631579,False,False,False,,,,,,,,,,False,,False
Slovakia,SVK,2024,EUR,1.0,1050.0,34.0,12.0,66.0,,,,Slovakia,EUR,124.0,68.0,40.0,11.0,Slovakia,EUR,51.0,3.0,51.0,3.0,10.0,2.0,10.0,1.0,,,,,,,,,,0.03238095238095238,,,0.058823529411764705,0.058823529411764705,,,,False,False,False,,,,,,,,,,False,,False
Slovenia,SVN,2019,EUR,60.0,228.0,179.0,,60.0,35.0,12.0,32.0,Slovenia,EUR,98.0,79.0,6.0,11.0,Slovenia,EUR,78.0,0.0,78.0,0.0,4.0,0.0,4.0,0.0,Slovenia,EUR,98.0,69.0,0.0,22.0,3.0,70.0,1.0,0.7850877192982456,0.15350877192982457,0.9142857142857143,0.0,0.0,0.7040816326530612,0.22448979591836735,0.25510204081632654,False,False,False,75.0,0.017543859649122806,0.0,74.0,74.0,0.7432432432432432,0.21621621621621623,0.21621621621621623,-23.46938775510204,False,Rückgang,True
Slovenia,SVN,2020,EUR,60.0,366.0,123.0,,60.0,25.0,21.0,22.0,Slovenia,EUR,75.0,58.0,2.0,11.0,Slovenia,EUR,57.0,1.0,57.0,0.0,4.0,0.0,4.0,0.0,Slovenia,EUR,74.0,55.0,0.0,16.0,0.0,74.0,1.0,0.3360655737704918,0.06830601092896176,0.88,0.017543859649122806,0.0,0.7432432432432432,0.21621621621621623,0.21621621621621623,False,False,False,79.0,0.017241379310344827,0.017241379310344827,74.0,78.0,0.7435897435897436,0.15384615384615385,0.15384615384615385,5.333333333333334,False,Anstieg,True
Slovenia,SVN,2021,EUR,60.0,159.0,134.0,,60.0,27.0,4.0,24.0,Slovenia,EUR,79.0,59.0,3.0,12.0,Slovenia,EUR,58.0,1.0,58.0,1.0,6.0,0.0,6.0,0.0,Slovenia,EUR,78.0,58.0,0.0,12.0,0.0,74.0,1.0,0.8427672955974843,0.16981132075471697,0.8888888888888888,0.017241379310344827,0.017241379310344827,0.7435897435897436,0.15384615384615385,0.15384615384615385,False,False,False,72.0,0.0,0.0,72.0,72.0,0.7222222222222222,0.16666666666666666,0.19444444444444445,-8.860759493670885,False,Rückgang,True
Slovenia,SVN,2022,EUR,60.0,601.0,560.0,1.0,60.0,87.0,13.0,84.0,Slovenia,EUR,72.0,54.0,1.0,13.0,Slovenia,EUR,53.0,0.0,53.0,0.0,5.0,1.0,5.0,1.0,Slovenia,EUR,72.0,52.0,0.0,12.0,2.0,72.0,1.0,0.9317803660565723,0.1447587354409318,0.9655172413793104,0.0,0.0,0.7222222222222222,0.16666666666666666,0.19444444444444445,False,False,False,85.0,0.0,0.0,75.0,85.0,0.7529411764705882,0.18823529411764706,0.2,18.055555555555554,False,Anstieg,True
Slovenia,SVN,2023,EUR,1.0,119.0,100.0,4.0,1.0,24.0,10.0,24.0,Slovenia,EUR,85.0,69.0,1.0,10.0,Slovenia,EUR,69.0,0.0,69.0,0.0,5.0,0.0,5.0,0.0,Slovenia,EUR,85.0,64.0,0.0,16.0,1.0,75.0,1.0,0.8403361344537815,0.20168067226890757,1.0,0.0,0.0,0.7529411764705882,0.18823529411764706,0.2,False,False,True,46.0,0.03125,0.03125,,,,,,-45.88235294117647,False,Rückgang,True
Slovenia,SVN,2024,EUR,1.0,89.0,54.0,2.0,1.0,13.0,5.0,,Slovenia,EUR,46.0,32.0,2.0,9.0,Slovenia,EUR,32.0,1.0,32.0,1.0,4.0,1.0,4.0,1.0,,,,,,,,,,0.6067415730337079,0.14606741573033707,,0.03125,0.03125,,,,False,False,False,,,,,,,,,,False,,True
Eswatini,SWZ,2020,AFR,60.0,490.0,436.0,,60.0,194.0,194.0,,Eswatini,AFR,2143.0,1106.0,424.0,462.0,Eswatini,AFR,1104.0,43.0,1104.0,7.0,77.0,15.0,66.0,11.0,Eswatini,AFR,1949.0,1571.0,62.0,195.0,57.0,81.0,1.0,0.889795918367347,0.39591836734693875,,0.03894927536231884,0.006340579710144928,0.806054386865059,0.10005130836326322,0.16110826064648537,False,False,False,1934.0,0.04197271773347324,0.11594202898550725,79.0,1822.0,0.7892425905598244,0.1300768386388584,0.18331503841931943,-9.752683154456369,False,Rückgang,False
Eswatini,SWZ,2021,AFR,60.0,4680.0,3978.0,,60.0,319.0,319.0,154.0,Eswatini,AFR,1934.0,958.0,463.0,377.0,Eswatini,AFR,953.0,40.0,69.0,8.0,72.0,26.0,53.0,7.0,Eswatini,AFR,1822.0,1438.0,17.0,237.0,80.0,79.0,1.0,0.85,0.06816239316239316,0.4827586206896552,0.04197271773347324,0.11594202898550725,0.7892425905598244,0.1300768386388584,0.18331503841931943,False,False,False,2374.0,0.03612334801762115,0.003524229074889868,83.0,2289.0,0.8265618173875054,0.09611183923110529,0.14460463084316294,22.750775594622542,False,Anstieg,False
Eswatini,SWZ,2022,AFR,60.0,3317.0,3155.0,19.0,60.0,566.0,109.0,515.0,Eswatini,AFR,2374.0,1143.0,715.0,386.0,Eswatini,AFR,1135.0,41.0,1135.0,4.0,136.0,29.0,136.0,7.0,Eswatini,AFR,2289.0,1892.0,29.0,220.0,82.0,83.0,1.0,0.9511606873681037,0.17063611697316852,0.9098939929328622,0.03612334801762115,0.003524229074889868,0.8265618173875054,0.09611183923110529,0.14460463084316294,False,False,False,2297.0,0.04285714285714286,0.009523809523809525,83.0,2172.0,0.8259668508287292,0.08379373848987108,0.13904235727440148,-3.243470935130581,False,Rückgang,False
Eswatini,SWZ,2023,AFR,1.0,3301.0,2946.0,8.0,1.0,824.0,216.0,818.0,Eswatini,AFR,2297.0,1055.0,665.0,452.0,Eswatini,AFR,1050.0,45.0,1050.0,10.0,90.0,21.0,90.0,5.0,Eswatini,AFR,2172.0,1794.0,22.0,182.0,98.0,83.0,1.0,0.8924568312632536,0.24962132687064525,0.9927184466019418,0.04285714285714286,0.009523809523809525,0.8259668508287292,0.08379373848987108,0.13904235727440148,False,False,False,2419.0,0.021602787456445994,0.006968641114982578,,,,,,5.311275576839355,False,Anstieg,False
Eswatini,SWZ,2024,AFR,1.0,3768.0,3404.0,13.0,1.0,757.0,184.0,,Eswatini,AFR,2419.0,1449.0,499.0,316.0,Eswatini,AFR,1435.0,31.0,1435.0,10.0,92.0,15.0,92.0,9.0,,,,,,,,,,0.9033970276008493,0.2009023354564756,,0.021602787456445994,0.006968641114982578,,,,False,False,False,,,,,,,,,,False,,False
Sint Maarten (Dutch part),SXM,2019,AMR,60.0,3.0,3.0,,0.0,,,,Sint Maarten (Dutch part),AMR,7.0,5.0,2.0,0.0,Sint Maarten (Dutch part),AMR,,,,,,,,,Sint Maarten (Dutch part),AMR,5.0,5.0,,,,100.0,1.0,1.0,,,,,1.0,,,True,False,False,,,,,,,,,,True,,False
Sint Maarten (Dutch part),SXM,2021,AMR,60.0,0.0,0.0,,5.0,,,,Sint Maarten (Dutch part),AMR,1.0,1.0,0.0,,Sint Maarten (Dutch part),AMR,0.0,0.0,0.0,0.0,,,0.0,0.0,Sint Maarten (Dutch part),AMR,1.0,1.0,0.0,0.0,0.0,100.0,1.0,,,,,,1.0,0.0,0.0,False,False,False,,,,,,,,,,True,,False
Sint Maarten (Dutch part),SXM,2023,AMR,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,Sint Maarten (Dutch part),AMR,3.0,3.0,,0.0,Sint Maarten (Dutch part),AMR,1.0,0.0,0.0,0.0,,,0.0,0.0,Sint Maarten (Dutch part),AMR,,,,,,,,1.0,0.0,,0.0,,,,,True,True,False,3.0,0.0,,,,,,,0.0,True,Unverändert,False
Sint Maarten (Dutch part),SXM,2024,AMR,1.0,3.0,3.0,0.0,1.0,0.0,0.0,,Sint Maarten (Dutch part),AMR,3.0,3.0,0.0,0.0,Sint Maarten (Dutch part),AMR,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,1.0,0.0,,0.0,,,,,True,True,False,,,,,,,,,,True,,False
Seychelles,SYC,2019,AFR,60.0,39.0,39.0,,60.0,3.0,0.0,,Seychelles,AFR,14.0,9.0,2.0,2.0,Seychelles,AFR,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Seychelles,AFR,14.0,8.0,0.0,1.0,2.0,57.0,1.0,1.0,0.07692307692307693,,0.0,,0.5714285714285714,0.07142857142857142,0.21428571428571427,True,False,False,9.0,0.0,0.0,78.0,9.0,0.7777777777777778,0.0,0.1111111111111111,-35.714285714285715,False,Rückgang,False
Seychelles,SYC,2020,AFR,60.0,51.0,0.0,,60.0,7.0,0.0,,Seychelles,AFR,9.0,7.0,0.0,2.0,Seychelles,AFR,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Seychelles,AFR,9.0,7.0,0.0,0.0,1.0,78.0,1.0,0.0,0.13725490196078433,,0.0,0.0,0.7777777777777778,0.0,0.1111111111111111,True,False,False,11.0,0.0,0.0,45.0,11.0,0.45454545454545453,0.18181818181818182,0.2727272727272727,22.22222222222222,True,Anstieg,False
Seychelles,SYC,2021,AFR,60.0,51.0,51.0,,60.0,7.0,0.0,,Seychelles,AFR,11.0,10.0,0.0,1.0,Seychelles,AFR,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Seychelles,AFR,11.0,5.0,0.0,2.0,1.0,45.0,1.0,1.0,0.13725490196078433,,0.0,0.0,0.45454545454545453,0.18181818181818182,0.2727272727272727,True,False,False,16.0,0.1111111111111111,,50.0,14.0,0.5,0.21428571428571427,0.2857142857142857,45.45454545454545,False,Anstieg,False
Seychelles,SYC,2022,AFR,60.0,19.0,0.0,0.0,60.0,0.0,0.0,,Seychelles,AFR,16.0,9.0,2.0,5.0,Seychelles,AFR,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Seychelles,AFR,14.0,7.0,0.0,3.0,1.0,50.0,1.0,0.0,0.0,,0.1111111111111111,,0.5,0.21428571428571427,0.2857142857142857,True,True,False,23.0,0.0,0.0,87.0,23.0,0.8695652173913043,0.13043478260869565,0.13043478260869565,43.75,False,Anstieg,False
Seychelles,SYC,2023,AFR,1.0,100.0,100.0,1.0,1.0,13.0,1.0,,Seychelles,AFR,23.0,21.0,0.0,2.0,Seychelles,AFR,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,Seychelles,AFR,23.0,20.0,0.0,3.0,0.0,87.0,1.0,1.0,0.13,,0.0,0.0,0.8695652173913043,0.13043478260869565,0.13043478260869565,True,False,False,22.0,0.0,0.0,,,,,,-4.3478260869565215,False,Rückgang,False
Seychelles,SYC,2024,AFR,1.0,130.0,126.0,1.0,1.0,13.0,0.0,,Seychelles,AFR,22.0,20.0,0.0,1.0,Seychelles,AFR,20.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,0.9692307692307692,0.1,,0.0,0.0,,,,False,False,False,,,,,,,,,,False,,False
Syrian Arab Republic,SYR,2019,EMR,60.0,2203.0,2203.0,,60.0,555.0,246.0,,Syrian Arab Republic,EMR,2589.0,906.0,472.0,1122.0,Syrian Arab Republic,EMR,906.0,11.0,237.0,5.0,38.0,13.0,38.0,5.0,Syrian Arab Republic,EMR,2681.0,2380.0,37.0,71.0,193.0,89.0,1.0,1.0,0.2519291874716296,,0.012141280353200883,0.02109704641350211,0.8877284595300261,0.02648265572547557,0.1122715404699739,True,False,False,2639.0,0.006578947368421052,0.11320754716981132,91.0,2639.0,0.9056460780598712,0.014399393709738537,0.09435392194012884,1.9312475859405174,False,Anstieg,True
Syrian Arab Republic,SYR,2020,EMR,60.0,1457.0,1457.0,,60.0,340.0,172.0,340.0,Syrian Arab Republic,EMR,2639.0,1290.0,252.0,1008.0,Syrian Arab Republic,EMR,912.0,6.0,53.0,6.0,70.0,11.0,17.0,2.0,Syrian Arab Republic,EMR,2639.0,2390.0,18.0,38.0,193.0,91.0,1.0,1.0,0.23335621139327384,1.0,0.006578947368421052,0.11320754716981132,0.9056460780598712,0.014399393709738537,0.09435392194012884,True,False,True,3290.0,0.024113475177304965,0.15151515151515152,96.0,3290.0,0.9553191489361702,0.01033434650455927,0.03738601823708207,24.6684350132626,False,Anstieg,True
Syrian Arab Republic,SYR,2021,EMR,60.0,7140.0,7140.0,,60.0,7140.0,2650.0,7140.0,Syrian Arab Republic,EMR,3290.0,1471.0,374.0,1359.0,Syrian Arab Republic,EMR,705.0,17.0,66.0,10.0,63.0,6.0,,,Syrian Arab Republic,EMR,3290.0,3143.0,18.0,34.0,71.0,96.0,1.0,1.0,1.0,1.0,0.024113475177304965,0.15151515151515152,0.9553191489361702,0.01033434650455927,0.03738601823708207,True,True,True,3068.0,0.0129136400322841,0.035046728971962614,93.0,3068.0,0.9276401564537158,0.020860495436766623,0.06584093872229466,-6.7477203647416415,False,Rückgang,True
